Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,year
0 days 01:28:30.156000,GAS,10,0 days 00:01:10.108000,69.0,2.0,,,0 days 00:00:17.575000,0 days 00:00:31.005000,0 days 00:00:21.528000,0 days 01:27:37.623000,0 days 01:28:08.628000,0 days 01:28:30.156000,296.0,231.0,273.0,293.0,False,SOFT,54.0,True,Toro Rosso,0 days 01:27:20.048000,2018-07-01 14:33:20.264,1,11.0,False,,False,True,2018
0 days 01:29:40.882000,GAS,10,0 days 00:01:10.726000,70.0,2.0,,,0 days 00:00:17.571000,0 days 00:00:31.353000,0 days 00:00:21.802000,0 days 01:28:47.727000,0 days 01:29:19.080000,0 days 01:29:40.882000,292.0,233.0,272.0,292.0,False,SOFT,55.0,True,Toro Rosso,0 days 01:28:30.156000,2018-07-01 14:34:30.372,1,11.0,False,,False,True,2018
0 days 00:08:02.918000,PER,11,0 days 00:01:19.356000,1.0,,,,,0 days 00:00:33.578000,0 days 00:00:23.028000,,0 days 00:07:39.931000,0 days 00:08:03.056000,306.0,225.0,276.0,304.0,False,nan,,True,Force India,0 days 00:06:43.395000,2018-07-01 13:12:43.611,,13.0,False,,False,False,2018
0 days 00:09:15.980000,PER,11,0 days 00:01:13.062000,2.0,1.0,,,0 days 00:00:17.904000,0 days 00:00:32.492000,0 days 00:00:22.666000,0 days 00:08:20.834000,0 days 00:08:53.326000,0 days 00:09:15.992000,312.0,226.0,276.0,312.0,True,SUPERSOFT,1.0,True,Force India,0 days 00:08:02.918000,2018-07-01 13:14:03.134,21,13.0,False,,False,True,2018
0 days 00:10:27.695000,PER,11,0 days 00:01:11.715000,3.0,1.0,,,0 days 00:00:17.310000,0 days 00:00:32.083000,0 days 00:00:22.322000,0 days 00:09:33.302000,0 days 00:10:05.385000,0 days 00:10:27.707000,327.0,218.0,284.0,316.0,True,SUPERSOFT,2.0,True,Force India,0 days 00:09:15.980000,2018-07-01 13:15:16.196,1,13.0,False,,False,True,2018
0 days 00:11:38.818000,PER,11,0 days 00:01:11.123000,4.0,1.0,,,0 days 00:00:17.284000,0 days 00:00:31.814000,0 days 00:00:22.025000,0 days 00:10:44.991000,0 days 00:11:16.805000,0 days 00:11:38.830000,321.0,220.0,283.0,314.0,True,SUPERSOFT,3.0,True,Force India,0 days 00:10:27.695000,2018-07-01 13:16:27.911,1,13.0,False,,False,True,2018
0 days 00:12:49.989000,PER,11,0 days 00:01:11.171000,5.0,1.0,,,0 days 00:00:17.160000,0 days 00:00:31.972000,0 days 00:00:22.039000,0 days 00:11:55.990000,0 days 00:12:27.962000,0 days 00:12:50.001000,332.0,224.0,283.0,318.0,False,SUPERSOFT,4.0,True,Force India,0 days 00:11:38.818000,2018-07-01 13:17:39.034,1,13.0,False,,False,True,2018
0 days 00:14:00.018000,PER,11,0 days 00:01:10.029000,6.0,1.0,,,0 days 00:00:17.183000,0 days 00:00:31.099000,0 days 00:00:21.747000,0 days 00:13:07.184000,0 days 00:13:38.283000,0 days 00:14:00.030000,331.0,227.0,279.0,311.0,True,SUPERSOFT,5.0,True,Force India,0 days 00:12:49.989000,2018-07-01 13:18:50.205,1,12.0,False,,False,True,2018
0 days 00:15:10.379000,PER,11,0 days 00:01:10.361000,7.0,1.0,,,0 days 00:00:17.388000,0 days 00:00:31.077000,0 days 00:00:21.896000,0 days 00:14:17.418000,0 days 00:14:48.495000,0 days 00:15:10.391000,305.0,227.0,283.0,300.0,False,SUPERSOFT,6.0,True,Force India,0 days 00:14:00.018000,2018-07-01 13:20:00.234,1,12.0,False,,False,True,2018
0 days 00:16:20.902000,PER,11,0 days 00:01:10.523000,8.0,1.0,,,0 days 00:00:17.209000,0 days 00:00:31.346000,0 days 00:00:21.968000,0 days 00:15:27.600000,0 days 00:15:58.946000,0 days 00:16:20.914000,312.0,225.0,282.0,301.0,False,SUPERSOFT,7.0,True,Force India,0 days 00:15:10.379000,2018-07-01 13:21:10.595,1,12.0,False,,False,True,2018
0 days 00:17:31.476000,PER,11,0 days 00:01:10.574000,9.0,1.0,,,0 days 00:00:17.144000,0 days 00:00:31.558000,0 days 00:00:21.872000,0 days 00:16:38.058000,0 days 00:17:09.616000,0 days 00:17:31.488000,320.0,223.0,279.0,316.0,False,SUPERSOFT,8.0,True,Force India,0 days 00:16:20.902000,2018-07-01 13:22:21.118,1,12.0,False,,False,True,2018
0 days 00:18:42.262000,PER,11,0 days 00:01:10.786000,10.0,1.0,,,0 days 00:00:17.287000,0 days 00:00:31.605000,0 days 00:00:21.894000,0 days 00:17:48.775000,0 days 00:18:20.380000,0 days 00:18:42.274000,318.0,225.0,281.0,310.0,False,SUPERSOFT,9.0,True,Force India,0 days 00:17:31.476000,2018-07-01 13:23:31.692,1,12.0,False,,False,True,2018
0 days 00:19:52.603000,PER,11,0 days 00:01:10.341000,11.0,1.0,,,0 days 00:00:17.146000,0 days 00:00:31.400000,0 days 00:00:21.795000,0 days 00:18:59.420000,0 days 00:19:30.820000,0 days 00:19:52.615000,319.0,225.0,282.0,309.0,False,SUPERSOFT,10.0,True,Force India,0 days 00:18:42.262000,2018-07-01 13:24:42.478,1,11.0,False,,False,True,2018
0 days 00:21:03.323000,PER,11,0 days 00:01:10.720000,12.0,1.0,,,0 days 00:00:17.051000,0 days 00:00:31.797000,0 days 00:00:21.872000,0 days 00:20:09.666000,0 days 00:20:41.463000,0 days 00:21:03.335000,333.0,223.0,275.0,306.0,False,SUPERSOFT,11.0,True,Force India,0 days 00:19:52.603000,2018-07-01 13:25:52.819,12,10.0,False,,False,True,2018
0 days 00:22:13.725000,PER,11,0 days 00:01:10.402000,13.0,1.0,,,0 days 00:00:17.528000,0 days 00:00:31.209000,0 days 00:00:21.665000,0 days 00:21:20.863000,0 days 00:21:52.072000,0 days 00:22:13.737000,304.0,226.0,276.0,295.0,False,SUPERSOFT,12.0,True,Force India,0 days 00:21:03.323000,2018-07-01 13:27:03.539,1,10.0,False,,False,True,2018
0 days 00:23:23.873000,PER,11,0 days 00:01:10.148000,14.0,1.0,,,0 days 00:00:17.359000,0 days 00:00:31.111000,0 days 00:00:21.678000,0 days 00:22:31.096000,0 days 00:23:02.207000,0 days 00:23:23.885000,301.0,228.0,277.0,299.0,False,SUPERSOFT,13.0,True,Force India,0 days 00:22:13.725000,2018-07-01 13:28:13.941,12,9.0,False,,False,True,2018
0 days 00:25:01.471000,PER,11,0 days 00:01:37.598000,15.0,1.0,,,0 days 00:00:26.545000,0 days 00:00:39.796000,0 days 00:00:31.257000,0 days 00:23:50.430000,0 days 00:24:30.226000,0 days 00:25:01.483000,194.0,188.0,180.0,210.0,False,SUPERSOFT,14.0,True,Force India,0 days 00:23:23.873000,2018-07-01 13:29:24.089,26,10.0,False,,False,False,2018
0 days 00:26:17.826000,PER,11,0 days 00:01:16.355000,16.0,1.0,,,0 days 00:00:23.907000,0 days 00:00:31.073000,0 days 00:00:21.375000,0 days 00:25:25.390000,0 days 00:25:56.463000,0 days 00:26:17.838000,221.0,233.0,276.0,307.0,False,SUPERSOFT,15.0,True,Force India,0 days 00:25:01.471000,2018-07-01 13:31:01.687,671,7.0,False,,False,False,2018
0 days 00:27:27.235000,PER,11,0 days 00:01:09.409000,17.0,1.0,,,0 days 00:00:17.298000,0 days 00:00:30.646000,0 days 00:00:21.465000,0 days 00:26:35.136000,0 days 00:27:05.782000,0 days 00:27:27.247000,306.0,228.0,275.0,298.0,True,SUPERSOFT,16.0,True,Force India,0 days 00:26:17.826000,2018-07-01 13:32:18.042,1,7.0,False,,False,True,2018
0 days 00:28:37.212000,PER,11,0 days 00:01:09.977000,18.0,1.0,,,0 days 00:00:17.446000,0 days 00:00:31.011000,0 days 00:00:21.520000,0 days 00:27:44.693000,0 days 00:28:15.704000,0 days 00:28:37.224000,300.0,225.0,277.0,292.0,False,SUPERSOFT,17.0,True,Force India,0 days 00:27:27.235000,2018-07-01 13:33:27.451,1,7.0,False,,False,True,2018
0 days 00:29:47.362000,PER,11,0 days 00:01:10.150000,19.0,1.0,,,0 days 00:00:17.505000,0 days 00:00:31.071000,0 days 00:00:21.574000,0 days 00:28:54.729000,0 days 00:29:25.800000,0 days 00:29:47.374000,,225.0,274.0,288.0,False,SUPERSOFT,18.0,True,Force India,0 days 00:28:37.212000,2018-07-01 13:34:37.428,1,7.0,False,,False,True,2018
0 days 00:30:57.978000,PER,11,0 days 00:01:10.616000,20.0,1.0,,,0 days 00:00:17.444000,0 days 00:00:31.825000,0 days 00:00:21.347000,0 days 00:30:04.818000,0 days 00:30:36.643000,0 days 00:30:57.990000,301.0,228.0,275.0,292.0,False,SUPERSOFT,19.0,True,Force India,0 days 00:29:47.362000,2018-07-01 13:35:47.578,1,7.0,False,,False,True,2018
0 days 00:32:07.707000,PER,11,0 days 00:01:09.729000,21.0,1.0,,,0 days 00:00:17.465000,0 days 00:00:30.799000,0 days 00:00:21.465000,0 days 00:31:15.455000,0 days 00:31:46.254000,0 days 00:32:07.719000,300.0,231.0,274.0,294.0,False,SUPERSOFT,20.0,True,Force India,0 days 00:30:57.978000,2018-07-01 13:36:58.194,1,7.0,False,,False,True,2018
0 days 00:33:17.512000,PER,11,0 days 00:01:09.805000,22.0,1.0,,,0 days 00:00:17.502000,0 days 00:00:30.853000,0 days 00:00:21.450000,0 days 00:32:25.221000,0 days 00:32:56.074000,0 days 00:33:17.524000,298.0,227.0,275.0,291.0,False,SUPERSOFT,21.0,True,Force India,0 days 00:32:07.707000,2018-07-01 13:38:07.923,1,7.0,False,,False,True,2018
0 days 00:34:27.323000,PER,11,0 days 00:01:09.811000,23.0,1.0,,,0 days 00:00:17.416000,0 days 00:00:31,0 days 00:00:21.395000,0 days 00:33:34.940000,0 days 00:34:05.940000,0 days 00:34:27.335000,300.0,227.0,276.0,295.0,False,SUPERSOFT,22.0,True,Force India,0 days 00:33:17.512000,2018-07-01 13:39:17.728,1,7.0,False,,False,True,2018
0 days 00:35:37.105000,PER,11,0 days 00:01:09.782000,24.0,1.0,,,0 days 00:00:17.459000,0 days 00:00:30.951000,0 days 00:00:21.372000,0 days 00:34:44.794000,0 days 00:35:15.745000,0 days 00:35:37.117000,296.0,229.0,275.0,294.0,False,SUPERSOFT,23.0,True,Force India,0 days 00:34:27.323000,2018-07-01 13:40:27.539,1,7.0,False,,False,True,2018
0 days 00:36:46.505000,PER,11,0 days 00:01:09.400000,25.0,1.0,,,0 days 00:00:17.355000,0 days 00:00:30.762000,0 days 00:00:21.283000,0 days 00:35:54.472000,0 days 00:36:25.234000,0 days 00:36:46.517000,298.0,228.0,275.0,291.0,True,SUPERSOFT,24.0,True,Force India,0 days 00:35:37.105000,2018-07-01 13:41:37.321,1,7.0,False,,False,True,2018
0 days 00:37:55.941000,PER,11,0 days 00:01:09.436000,26.0,1.0,,,0 days 00:00:17.402000,0 days 00:00:30.742000,0 days 00:00:21.292000,0 days 00:37:03.919000,0 days 00:37:34.661000,0 days 00:37:55.953000,,230.0,276.0,295.0,False,SUPERSOFT,25.0,True,Force India,0 days 00:36:46.505000,2018-07-01 13:42:46.721,1,7.0,False,,False,True,2018
0 days 00:39:08.784000,PER,11,0 days 00:01:12.843000,27.0,1.0,,0 days 00:39:05.451000,0 days 00:00:17.233000,0 days 00:00:30.765000,0 days 00:00:24.845000,0 days 00:38:13.186000,0 days 00:38:43.951000,0 days 00:39:08.796000,302.0,229.0,,297.0,False,SUPERSOFT,26.0,True,Force India,0 days 00:37:55.941000,2018-07-01 13:43:56.157,1,8.0,False,,False,False,2018
0 days 00:40:35.825000,PER,11,0 days 00:01:27.041000,28.0,2.0,0 days 00:39:28.297000,,0 days 00:00:35.569000,0 days 00:00:30.519000,0 days 00:00:20.953000,0 days 00:39:44.365000,0 days 00:40:14.884000,0 days 00:40:35.837000,305.0,232.0,277.0,303.0,False,SOFT,1.0,True,Force India,0 days 00:39:08.784000,2018-07-01 13:45:09.000,1,11.0,False,,False,False,2018
0 days 00:41:45.135000,PER,11,0 days 00:01:09.310000,29.0,2.0,,,0 days 00:00:17.244000,0 days 00:00:30.772000,0 days 00:00:21.294000,0 days 00:40:53.081000,0 days 00:41:23.853000,0 days 00:41:45.147000,299.0,227.0,284.0,298.0,True,SOFT,2.0,True,Force India,0 days 00:40:35.825000,2018-07-01 13:46:36.041,1,11.0,False,,False,True,2018
0 days 00:42:54.233000,PER,11,0 days 00:01:09.098000,30.0,2.0,,,0 days 00:00:16.962000,0 days 00:00:30.855000,0 days 00:00:21.281000,0 days 00:42:02.109000,0 days 00:42:32.964000,0 days 00:42:54.245000,319.0,227.0,276.0,313.0,True,SOFT,3.0,True,Force India,0 days 00:41:45.135000,2018-07-01 13:47:45.351,1,10.0,False,,False,True,2018
0 days 00:44:03.524000,PER,11,0 days 00:01:09.291000,31.0,2.0,,,0 days 00:00:17.277000,0 days 00:00:30.763000,0 days 00:00:21.251000,0 days 00:43:11.522000,0 days 00:43:42.285000,0 days 00:44:03.536000,297.0,227.0,278.0,293.0,False,SOFT,4.0,True,Force India,0 days 00:42:54.233000,2018-07-01 13:48:54.449,1,10.0,False,,False,True,2018
0 days 00:45:12.973000,PER,11,0 days 00:01:09.449000,32.0,2.0,,,0 days 00:00:17.270000,0 days 00:00:30.869000,0 days 00:00:21.310000,0 days 00:44:20.806000,0 days 00:44:51.675000,0 days 00:45:12.985000,300.0,229.0,277.0,292.0,False,SOFT,5.0,True,Force India,0 days 00:44:03.524000,2018-07-01 13:50:03.740,1,10.0,False,,False,True,2018
0 days 00:46:22.665000,PER,11,0 days 00:01:09.692000,33.0,2.0,,,0 days 00:00:17.435000,0 days 00:00:30.886000,0 days 00:00:21.371000,0 days 00:45:30.420000,0 days 00:46:01.306000,0 days 00:46:22.677000,298.0,231.0,284.0,299.0,False,SOFT,6.0,True,Force India,0 days 00:45:12.973000,2018-07-01 13:51:13.189,1,10.0,False,,False,True,2018
0 days 00:47:32.003000,PER,11,0 days 00:01:09.338000,34.0,2.0,,,0 days 00:00:17.074000,0 days 00:00:30.888000,0 days 00:00:21.376000,0 days 00:46:39.751000,0 days 00:47:10.639000,0 days 00:47:32.015000,317.0,230.0,275.0,291.0,False,SOFT,7.0,True,Force India,0 days 00:46:22.665000,2018-07-01 13:52:22.881,1,9.0,False,,False,True,2018
0 days 00:48:41.539000,PER,11,0 days 00:01:09.536000,35.0,2.0,,,0 days 00:00:17.432000,0 days 00:00:30.827000,0 days 00:00:21.277000,0 days 00:47:49.447000,0 days 00:48:20.274000,0 days 00:48:41.551000,299.0,227.0,276.0,296.0,False,SOFT,8.0,True,Force India,0 days 00:47:32.003000,2018-07-01 13:53:32.219,1,9.0,False,,False,True,2018
0 days 00:49:50.870000,PER,11,0 days 00:01:09.331000,36.0,2.0,,,0 days 00:00:17.342000,0 days 00:00:30.723000,0 days 00:00:21.266000,0 days 00:48:58.893000,0 days 00:49:29.616000,0 days 00:49:50.882000,301.0,227.0,275.0,294.0,False,SOFT,9.0,True,Force India,0 days 00:48:41.539000,2018-07-01 13:54:41.755,1,9.0,False,,False,True,2018
0 days 00:51:00.415000,PER,11,0 days 00:01:09.545000,37.0,2.0,,,0 days 00:00:17.398000,0 days 00:00:30.923000,0 days 00:00:21.224000,0 days 00:50:08.280000,0 days 00:50:39.203000,0 days 00:51:00.427000,,229.0,278.0,295.0,False,SOFT,10.0,True,Force India,0 days 00:49:50.870000,2018-07-01 13:55:51.086,1,9.0,False,,False,True,2018
0 days 00:52:10.120000,PER,11,0 days 00:01:09.705000,38.0,2.0,,,0 days 00:00:17.464000,0 days 00:00:30.987000,0 days 00:00:21.254000,0 days 00:51:17.891000,0 days 00:51:48.878000,0 days 00:52:10.132000,296.0,230.0,278.0,294.0,False,SOFT,11.0,True,Force India,0 days 00:51:00.415000,2018-07-01 13:57:00.631,1,9.0,False,,False,True,2018
0 days 00:53:19.323000,PER,11,0 days 00:01:09.203000,39.0,2.0,,,0 days 00:00:17.347000,0 days 00:00:30.789000,0 days 00:00:21.067000,0 days 00:52:27.479000,0 days 00:52:58.268000,0 days 00:53:19.335000,297.0,231.0,278.0,297.0,False,SOFT,12.0,True,Force India,0 days 00:52:10.120000,2018-07-01 13:58:10.336,1,9.0,False,,False,True,2018
0 days 00:54:28.928000,PER,11,0 days 00:01:09.605000,40.0,2.0,,,0 days 00:00:17.421000,0 days 00:00:30.872000,0 days 00:00:21.312000,0 days 00:53:36.756000,0 days 00:54:07.628000,0 days 00:54:28.940000,299.0,228.0,276.0,296.0,False,SOFT,13.0,True,Force India,0 days 00:53:19.323000,2018-07-01 13:59:19.539,1,9.0,False,,False,True,2018
0 days 00:55:38.706000,PER,11,0 days 00:01:09.778000,41.0,2.0,,,0 days 00:00:17.474000,0 days 00:00:30.977000,0 days 00:00:21.327000,0 days 00:54:46.414000,0 days 00:55:17.391000,0 days 00:55:38.718000,300.0,228.0,275.0,292.0,False,SOFT,14.0,True,Force India,0 days 00:54:28.928000,2018-07-01 14:00:29.144,1,9.0,False,,False,True,2018
0 days 00:56:48.448000,PER,11,0 days 00:01:09.742000,42.0,2.0,,,0 days 00:00:17.361000,0 days 00:00:31.127000,0 days 00:00:21.254000,0 days 00:55:56.079000,0 days 00:56:27.206000,0 days 00:56:48.460000,302.0,228.0,276.0,291.0,False,SOFT,15.0,True,Force India,0 days 00:55:38.706000,2018-07-01 14:01:38.922,1,9.0,False,,False,True,2018
0 days 00:57:58.150000,PER,11,0 days 00:01:09.702000,43.0,2.0,,,0 days 00:00:17.357000,0 days 00:00:31.076000,0 days 00:00:21.269000,0 days 00:57:05.817000,0 days 00:57:36.893000,0 days 00:57:58.162000,303.0,232.0,277.0,296.0,False,SOFT,16.0,True,Force India,0 days 00:56:48.448000,2018-07-01 14:02:48.664,1,9.0,False,,False,True,2018
0 days 00:59:07.516000,PER,11,0 days 00:01:09.366000,44.0,2.0,,,0 days 00:00:17.306000,0 days 00:00:30.821000,0 days 00:00:21.239000,0 days 00:58:15.468000,0 days 00:58:46.289000,0 days 00:59:07.528000,307.0,230.0,277.0,297.0,False,SOFT,17.0,True,Force India,0 days 00:57:58.150000,2018-07-01 14:03:58.366,1,9.0,False,,False,True,2018
0 days 01:00:17.094000,PER,11,0 days 00:01:09.578000,45.0,2.0,,,0 days 00:00:17.328000,0 days 00:00:30.847000,0 days 00:00:21.403000,0 days 00:59:24.856000,0 days 00:59:55.703000,0 days 01:00:17.106000,303.0,231.0,275.0,295.0,False,SOFT,18.0,True,Force India,0 days 00:59:07.516000,2018-07-01 14:05:07.732,1,9.0,False,,False,True,2018
0 days 01:01:26.518000,PER,11,0 days 00:01:09.424000,46.0,2.0,,,0 days 00:00:17.397000,0 days 00:00:30.733000,0 days 00:00:21.294000,0 days 01:00:34.503000,0 days 01:01:05.236000,0 days 01:01:26.530000,305.0,232.0,274.0,297.0,False,SOFT,19.0,True,Force India,0 days 01:00:17.094000,2018-07-01 14:06:17.310,1,9.0,False,,False,True,2018
0 days 01:02:36.092000,PER,11,0 days 00:01:09.574000,47.0,2.0,,,0 days 00:00:17.348000,0 days 00:00:30.965000,0 days 00:00:21.261000,0 days 01:01:43.878000,0 days 01:02:14.843000,0 days 01:02:36.104000,300.0,227.0,275.0,295.0,False,SOFT,20.0,True,Force India,0 days 01:01:26.518000,2018-07-01 14:07:26.734,1,9.0,False,,False,True,2018
0 days 01:03:47.393000,PER,11,0 days 00:01:11.301000,48.0,2.0,,,0 days 00:00:17.776000,0 days 00:00:32.179000,0 days 00:00:21.346000,0 days 01:02:53.880000,0 days 01:03:26.059000,0 days 01:03:47.405000,230.0,233.0,278.0,311.0,False,SOFT,21.0,True,Force India,0 days 01:02:36.092000,2018-07-01 14:08:36.308,1,9.0,False,,False,True,2018
0 days 01:04:56.543000,PER,11,0 days 00:01:09.150000,49.0,2.0,,,0 days 00:00:17.244000,0 days 00:00:30.674000,0 days 00:00:21.232000,0 days 01:04:04.649000,0 days 01:04:35.323000,0 days 01:04:56.555000,297.0,232.0,277.0,295.0,False,SOFT,22.0,True,Force India,0 days 01:03:47.393000,2018-07-01 14:09:47.609,1,9.0,False,,False,True,2018
0 days 01:06:05.482000,PER,11,0 days 00:01:08.939000,50.0,2.0,,,0 days 00:00:17.178000,0 days 00:00:30.613000,0 days 00:00:21.148000,0 days 01:05:13.733000,0 days 01:05:44.346000,0 days 01:06:05.494000,306.0,232.0,278.0,299.0,True,SOFT,23.0,True,Force India,0 days 01:04:56.543000,2018-07-01 14:10:56.759,1,9.0,False,,False,True,2018
0 days 01:07:14.385000,PER,11,0 days 00:01:08.903000,51.0,2.0,,,0 days 00:00:17.238000,0 days 00:00:30.445000,0 days 00:00:21.220000,0 days 01:06:22.732000,0 days 01:06:53.177000,0 days 01:07:14.397000,302.0,231.0,278.0,296.0,True,SOFT,24.0,True,Force India,0 days 01:06:05.482000,2018-07-01 14:12:05.698,1,9.0,False,,False,True,2018
0 days 01:08:23.641000,PER,11,0 days 00:01:09.256000,52.0,2.0,,,0 days 00:00:17.272000,0 days 00:00:30.680000,0 days 00:00:21.304000,0 days 01:07:31.669000,0 days 01:08:02.349000,0 days 01:08:23.653000,305.0,232.0,278.0,293.0,False,SOFT,25.0,True,Force India,0 days 01:07:14.385000,2018-07-01 14:13:14.601,1,9.0,False,,False,True,2018
0 days 01:09:35.447000,PER,11,0 days 00:01:11.806000,53.0,2.0,,,0 days 00:00:17.830000,0 days 00:00:32.499000,0 days 00:00:21.477000,0 days 01:08:41.483000,0 days 01:09:13.982000,0 days 01:09:35.459000,318.0,234.0,280.0,219.0,False,SOFT,26.0,True,Force India,0 days 01:08:23.641000,2018-07-01 14:14:23.857,12,9.0,False,,False,True,2018
0 days 01:10:45.176000,PER,11,0 days 00:01:09.729000,54.0,2.0,,,0 days 00:00:17.593000,0 days 00:00:30.903000,0 days 00:00:21.233000,0 days 01:09:53.052000,0 days 01:10:23.955000,0 days 01:10:45.188000,297.0,231.0,278.0,284.0,False,SOFT,27.0,True,Force India,0 days 01:09:35.447000,2018-07-01 14:15:35.663,21,8.0,False,,False,True,2018
0 days 01:11:54.194000,PER,11,0 days 00:01:09.018000,55.0,2.0,,,0 days 00:00:17.255000,0 days 00:00:30.621000,0 days 00:00:21.142000,0 days 01:11:02.443000,0 days 01:11:33.064000,0 days 01:11:54.206000,301.0,230.0,279.0,293.0,False,SOFT,28.0,True,Force India,0 days 01:10:45.176000,2018-07-01 14:16:45.392,12,8.0,False,,False,True,2018
0 days 01:13:03.100000,PER,11,0 days 00:01:08.906000,56.0,2.0,,,0 days 00:00:17.276000,0 days 00:00:30.589000,0 days 00:00:21.041000,0 days 01:12:11.482000,0 days 01:12:42.071000,0 days 01:13:03.112000,306.0,231.0,280.0,297.0,False,SOFT,29.0,True,Force India,0 days 01:11:54.194000,2018-07-01 14:17:54.410,12,8.0,False,,False,True,2018
0 days 01:14:11.718000,PER,11,0 days 00:01:08.618000,57.0,2.0,,,0 days 00:00:17.143000,0 days 00:00:30.436000,0 days 00:00:21.039000,0 days 01:13:20.255000,0 days 01:13:50.691000,0 days 01:14:11.730000,305.0,231.0,281.0,296.0,True,SOFT,30.0,True,Force India,0 days 01:13:03.100000,2018-07-01 14:19:03.316,1,8.0,False,,False,True,2018
0 days 01:15:20.547000,PER,11,0 days 00:01:08.829000,58.0,2.0,,,0 days 00:00:17.178000,0 days 00:00:30.499000,0 days 00:00:21.152000,0 days 01:14:28.908000,0 days 01:14:59.407000,0 days 01:15:20.559000,312.0,234.0,286.0,302.0,False,SOFT,31.0,True,Force India,0 days 01:14:11.718000,2018-07-01 14:20:11.934,1,8.0,False,,False,True,2018
0 days 01:16:29.666000,PER,11,0 days 00:01:09.119000,59.0,2.0,,,0 days 00:00:16.913000,0 days 00:00:30.827000,0 days 00:00:21.379000,0 days 01:15:37.472000,0 days 01:16:08.299000,0 days 01:16:29.678000,318.0,230.0,286.0,311.0,False,SOFT,32.0,True,Force India,0 days 01:15:20.547000,2018-07-01 14:21:20.763,1,8.0,False,,False,True,2018
0 days 01:17:38.256000,PER,11,0 days 00:01:08.590000,60.0,2.0,,,0 days 00:00:16.989000,0 days 00:00:30.613000,0 days 00:00:20.988000,0 days 01:16:46.667000,0 days 01:17:17.280000,0 days 01:17:38.268000,320.0,230.0,280.0,291.0,True,SOFT,33.0,True,Force India,0 days 01:16:29.666000,2018-07-01 14:22:29.882,1,7.0,False,,False,True,2018
0 days 01:18:47.101000,PER,11,0 days 00:01:08.845000,61.0,2.0,,,0 days 00:00:17.213000,0 days 00:00:30.585000,0 days 00:00:21.047000,0 days 01:17:55.481000,0 days 01:18:26.066000,0 days 01:18:47.113000,304.0,231.0,279.0,299.0,False,SOFT,34.0,True,Force India,0 days 01:17:38.256000,2018-07-01 14:23:38.472,1,7.0,False,,False,True,2018
0 days 01:19:55.724000,PER,11,0 days 00:01:08.623000,62.0,2.0,,,0 days 00:00:17.157000,0 days 00:00:30.393000,0 days 00:00:21.073000,0 days 01:19:04.270000,0 days 01:19:34.663000,0 days 01:19:55.736000,302.0,233.0,279.0,296.0,False,SOFT,35.0,True,Force India,0 days 01:18:47.101000,2018-07-01 14:24:47.317,12,7.0,False,,False,True,2018
0 days 01:21:04.482000,PER,11,0 days 00:01:08.758000,63.0,2.0,,,0 days 00:00:17.189000,0 days 00:00:30.619000,0 days 00:00:20.950000,0 days 01:20:12.925000,0 days 01:20:43.544000,0 days 01:21:04.494000,306.0,231.0,281.0,295.0,False,SOFT,36.0,True,Force India,0 days 01:19:55.724000,2018-07-01 14:25:55.940,12,6.0,False,,False,True,2018
0 days 01:22:13.029000,PER,11,0 days 00:01:08.547000,64.0,2.0,,,0 days 00:00:17.126000,0 days 00:00:30.476000,0 days 00:00:20.945000,0 days 01:21:21.620000,0 days 01:21:52.096000,0 days 01:22:13.041000,303.0,230.0,281.0,294.0,True,SOFT,37.0,True,Force India,0 days 01:21:04.482000,2018-07-01 14:27:04.698,21,6.0,False,,False,True,2018
